Date,data,median,LB,UB
2023-01-29,1,1.0,1.0,1.0
2023-02-05,0,43.3892325317865,-0.0,232.971179926821
2023-02-12,0,43.6149879226977,-0.0,227.93428482973
2023-02-19,1,42.3344319960909,-0.0,229.161650691563
2023-02-26,2,44.365985455273,-0.0,239.254675430359
2023-03-05,1,42.2949587603454,-0.0,232.648380531496
2023-03-12,4,43.375784727691,-0.0,237.129393432627
2023-03-19,4,43.8920610034091,-0.0,226.504159349329
2023-03-26,5,42.4682547871966,-0.0,232.282632437096
2023-04-02,1,43.0022717032604,-0.0,229.427902680651
2023-04-09,0,42.3229730114932,-0.0,231.306616180678
2023-04-16,15,41.7150711994607,-0.0,230.171972282396
2023-04-23,15,43.6867768593253,-0.0,241.019988048131
2023-04-30,16,43.4449609938536,-0.0,239.144979502788
2023-05-07,16,44.6128795706507,-0.0,231.962180670807
2023-05-14,12,45.4297663460125,-0.0,241.202194209955
2023-05-21,20,42.1218697143665,-0.0,234.014666242986
2023-05-28,18,43.9366842074168,-0.0,237.199884024313
2023-06-04,21,46.0086618468918,-0.0,240.82329856038
2023-06-11,0,46.5771194386414,-0.0,236.266404743509
2023-06-18,33,46.7015634675798,-0.0,238.526883957681
2023-06-25,106,45.8589897233502,-0.0,231.142811131265
2023-07-02,41,47.2875302686025,-0.0,229.603734448929
2023-07-09,12,43.3855086021447,-0.0,234.181144863573
2023-07-16,15,45.7589316777574,-0.0,239.961382952905
2023-07-23,14,43.1145295241369,-0.0,236.77506989578
2023-07-30,500,47.9850939924632,-0.0,240.612707517004
2023-08-06,14,47.3744913960003,-0.0,241.013626677239
2023-08-13,18,46.2068391448108,-0.0,236.930716277934
2023-08-20,14,48.2449398864172,-0.0,231.544790635136
2023-08-27,504,72.6248266043322,-0.0,269.5528544044
2023-09-03,22,415.22203419019,62.0314524608814,613.607777215619
2023-09-10,19,76.8142067081553,-0.0,272.794379666786
2023-09-17,12,45.1917170071126,-0.0,237.098695411511
2023-09-24,312,47.1520382073473,-0.0,237.81830570959
2023-10-01,6,45.3382771112958,-0.0,231.341871256947
2023-10-08,0,45.5437268506722,-0.0,238.861366950048
2023-10-15,2,46.9870840271008,-0.0,234.312481270576
2023-10-22,6,48.0573657040433,-0.0,235.56507089934
2023-10-29,130,44.8370493718989,-0.0,232.954349064936
2023-11-05,1,47.6154255043749,-0.0,232.328747171479
2023-11-12,3,47.1906126740557,-0.0,233.862714296849
2023-11-19,2,43.8067621258564,-0.0,234.251070295544
2023-11-26,81,47.0323360111682,-0.0,242.104641850191
2023-12-03,0,48.4343959438237,-0.0,241.686370938339
2023-12-10,0,49.5100837695315,-0.0,247.312356818361
2023-12-17,0,46.0862808853089,-0.0,237.210939443262
2023-12-24,0,45.3894914028628,-0.0,240.592723539112
2023-12-31,0,45.010008681612,-0.0,244.46472033494
