Date,data,median,LB,UB
2022-07-31,1,1.0,1.0,1.0
2022-08-07,0,0.158742512761386,-0.0,8.8728550490911
2022-08-14,0,0.142891493915219,-0.0,8.34847203054919
2022-08-21,0,0.139486240220185,-0.0,8.76478912506908
2022-08-28,0,0.335780946406019,-0.0,8.64330564838938
2022-09-04,1,0.193062400841191,-0.0,8.77262576262874
2022-09-11,1,0.201922392858635,-0.0,8.8288045449307
2022-09-18,0,0.450307717174886,-0.0,8.80232270377725
2022-09-25,0,0.571584869591972,-0.0,8.95070396408798
2022-10-02,0,0.34444443713007,-0.0,8.84798223124371
2022-10-09,1,0.479828047637523,-0.0,8.9531809210039
2022-10-16,0,0.482568310499327,-0.0,9.09446385902326
2022-10-23,0,0.645791146904107,-0.0,9.54354200618318
2022-10-30,0,0.672647490152513,-0.0,9.19402768579791
2022-11-06,0,0.855876227778149,-0.0,9.41391799967984
2022-11-13,0,0.891286275009778,-0.0,9.34765574483056
2022-11-20,0,1.02223203528653,-0.0,9.60979386353276
2022-11-27,0,1.13704356071992,-0.0,9.83618123180532
2022-12-04,0,1.25672707675003,-0.0,10.0988004916518
2022-12-11,0,1.47225296415467,-0.0,9.96117682292081
2022-12-18,0,1.87086910579906,-0.0,10.2461115090724
2022-12-25,0,2.01533737778395,-0.0,10.4618527074893
2023-01-01,0,2.02585297285979,-0.0,10.4346568475033
2023-01-08,0,2.37486685613644,-0.0,10.9115657165498
2023-01-15,0,2.74651783827083,-0.0,11.3767840713606
2023-01-22,0,2.87459506604506,-0.0,11.40927338404
2023-01-29,1,3.28819592738668,-0.0,11.8700130010097
2023-02-05,0,3.6941221556306,-0.0,12.2258310440257
2023-02-12,0,4.18066190915666,-0.0,13.116579041876
2023-02-19,1,4.55603606772059,-0.0,13.3441088784838
2023-02-26,2,4.98222024172568,-0.0,13.9307165484598
2023-03-05,1,5.6678580756945,-0.0,14.2967900951491
2023-03-12,4,6.13936942984241,-0.0,15.3172507099401
2023-03-19,4,6.67666732591042,-0.0,15.9036944184391
2023-03-26,5,7.37602485628391,-0.0,16.6256857775998
2023-04-02,1,8.06350104611142,-0.0,17.038380520129
2023-04-09,0,8.77203365295571,-0.0,17.9149205706449
2023-04-16,15,9.65584131799131,0.518167958685875,19.018434411176
2023-04-23,15,10.4787283439844,1.55386069705904,19.7163504841353
2023-04-30,16,11.3163498439977,2.36268893897388,20.5119380252733
2023-05-07,16,12.2321523621676,3.56276971095332,21.2263567039929
2023-05-14,12,13.1369866758484,4.32633102973447,21.762397147866
2023-05-21,20,13.9962178767084,5.38973618518566,23.18154135231
2023-05-28,18,15.0206616805201,6.35665594076604,23.939285434892
2023-06-04,21,15.9648833169515,7.14958537334358,24.8721217251013
2023-06-11,0,17.2310741428343,8.1877629029647,26.6254480678635
2023-06-18,33,33.1399397790733,22.9275449044025,44.3303953145559
2023-06-25,106,106.725843407724,95.9305784571693,118.553140378694
2023-07-02,41,162.440496712286,48.1409940307119,804.33499387877
2023-07-09,12,183.721111844125,19.8916720658539,7149.76455660785
