Date,data,median,LB,UB
2022-10-09,1,1.0,1.0,1.0
2022-10-16,0,0.743763544372337,-0.0,31.79262673423
2022-10-23,0,0.427727411569425,-0.0,32.1428656491652
2022-10-30,0,0.611591360224548,-0.0,32.8183806040202
2022-11-06,0,1.05149162483152,-0.0,32.2356851749961
2022-11-13,0,1.39631519638023,-0.0,31.9920989447374
2022-11-20,0,1.29231174610346,-0.0,32.5251622242218
2022-11-27,0,1.45139273908892,-0.0,33.4587174844848
2022-12-04,0,1.96465024991304,-0.0,34.3287610271551
2022-12-11,0,2.27048590494367,-0.0,33.0785131836005
2022-12-18,0,2.67567703703171,-0.0,33.3172742865587
2022-12-25,0,2.84074897200144,-0.0,33.632043172304
2023-01-01,0,3.54578230996232,-0.0,35.3865743931137
2023-01-08,0,4.7256892514642,-0.0,35.0322204397673
2023-01-15,0,4.54262735149553,-0.0,35.4766324061811
2023-01-22,0,5.56721714256612,-0.0,36.7935593142165
2023-01-29,1,6.44931004621167,-0.0,36.212828362527
2023-02-05,0,7.30988019509534,-0.0,38.153641727272
2023-02-12,0,7.59158583797762,-0.0,39.386829149497
2023-02-19,1,7.9289960794332,-0.0,39.1782393065768
2023-02-26,2,8.95515991828076,-0.0,40.7134693351433
2023-03-05,1,10.433553978883,-0.0,42.2305774518194
2023-03-12,4,11.4086619870255,-0.0,41.0711965930681
2023-03-19,4,12.0888126813777,-0.0,43.7361807706825
2023-03-26,5,13.3090567837331,-0.0,42.8919354117952
2023-04-02,1,14.8221728402726,-0.0,45.1357789597028
2023-04-09,0,15.5774623414612,-0.0,46.7325821602056
2023-04-16,15,16.4887359826049,-0.0,47.7557089005941
2023-04-23,15,17.4923079206246,-0.0,48.694441747461
2023-04-30,16,18.5576558591141,-0.0,50.3956175715147
2023-05-07,16,19.7303397677499,-0.0,50.9000606288095
2023-05-14,12,21.0220566860655,-0.0,51.9686465402207
2023-05-21,20,21.6655255503065,-0.0,53.869890724835
2023-05-28,18,22.7746333927827,-0.0,54.9589469765922
2023-06-04,21,23.8828092651295,-0.0,55.0309312111751
2023-06-11,0,24.1776639152897,-0.0,56.8437784913715
2023-06-18,33,24.599955034445,-0.0,57.3502408157479
2023-06-25,106,26.5988396425734,-0.0,80.6739725716635
2023-07-02,41,26.1093934856818,-0.0,65.7215874981945
2023-07-09,12,25.7923180621807,-0.0,60.2680812461401
2023-07-16,15,25.8605602356917,-0.0,60.4013709792809
2023-07-23,14,27.5176335640712,-0.0,62.6462194649845
2023-07-30,500,486.862834026153,13.2563291347075,536.341163058403
2023-08-06,14,31.1484376252804,-0.0,378.211805923346
2023-08-13,18,25.4581897582346,-0.0,58.2504050167202
2023-08-20,14,27.2026565225466,-0.0,388.971988529268
2023-08-27,504,25.9288415492742,-0.0,474.042119737394
2023-09-03,22,22.9670563601081,-0.0,55.4404991516327
2023-09-10,19,22.6332973258134,-0.0,54.9028349237888
