Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,22.305040948269,0,249.609383143849
2023-02-12,0,26.1818250240175,0,252.502345439137
2023-02-19,1,25.2165078468782,0,254.303620570732
2023-02-26,2,25.819948966435,0,257.394803600169
2023-03-05,1,29.2381319181167,0,260.256413628522
2023-03-12,4,26.6171046237561,0,258.533088203818
2023-03-19,4,26.8970358627981,0,250.932579827361
2023-03-26,5,27.4386370591692,0,255.604628816184
2023-04-02,1,28.4128729831782,0,258.826217798637
2023-04-09,0,29.2320338973846,0,262.784637198958
2023-04-16,15,31.4333481833081,0,249.383679825484
2023-04-23,15,30.5032853967827,0,256.255447830669
2023-04-30,16,31.5368588395076,0,259.029846809774
2023-05-07,16,32.8030996779884,0,260.141718747511
2023-05-14,12,38.1892611623379,0,261.152860435758
2023-05-21,20,40.4455665442353,0,262.393644519046
2023-05-28,18,43.0798493695621,0,267.835527472989
2023-06-04,21,47.7235352817229,0,271.909100711172
2023-06-11,0,49.4916897804842,0,273.856876230312
2023-06-18,33,50.5319227373343,0,271.376217190294
2023-06-25,106,56.926900470197,0,280.74437687537
2023-07-02,41,80.3537858955079,0,351.342673038447
2023-07-09,12,64.3653800456505,0,295.111575379206
2023-07-16,15,70.7655458113045,0,293.210195761031
2023-07-23,14,78.3701035068104,0,321.0105672675
2023-07-30,500,126.476815950661,0,670.366141044313
2023-08-06,14,95.0886431617541,0,870.206101482989
2023-08-13,18,124.101163499294,0,1036.90419129465
2023-08-20,14,76.8814123465928,0,312.483955008683
2023-08-27,504,76.6777597972134,0,303.769015868495
2023-09-03,22,75.0045624681276,0,300.670522812355
2023-09-10,19,69.6974521896209,0,299.161357424977
2023-09-17,12,65.0388874013291,0,297.342705651342
2023-09-24,312,64.0598166703454,0,286.026780924739
2023-10-01,6,59.4901982818431,0,290.649227822608
2023-10-08,0,57.3472272363802,0,287.285609399332
2023-10-15,2,54.7411911125037,0,281.894453375629
2023-10-22,6,49.0650635125619,0,289.138211541178
2023-10-29,130,48.4341851935299,0,291.501243132439
2023-11-05,1,49.795065712512,0,293.926890529254
