Date,data,median,LB,UB
2023-02-19,1,1.0,1,1.0
2023-02-26,2,17.4642933170219,0,216.989861129619
2023-03-05,1,14.9128619699396,0,216.435947386588
2023-03-12,4,15.5394662938996,0,213.579083818165
2023-03-19,4,17.6330222430479,0,222.258501500263
2023-03-26,5,17.3761544920691,0,216.471078513718
2023-04-02,1,19.0359146405785,0,216.09371311696
2023-04-09,0,17.7504894007683,0,223.956247980027
2023-04-16,15,22.0139971771761,0,217.83375219435
2023-04-23,15,18.851901769063,0,223.051958261505
2023-04-30,16,23.3499012439437,0,228.054241358117
2023-05-07,16,24.2795231896775,0,229.236536101778
2023-05-14,12,29.6347771730538,0,232.239676288674
2023-05-21,20,31.9189061076597,0,228.251848913749
2023-05-28,18,34.5534448482045,0,236.283448747271
2023-06-04,21,39.7175232751607,0,246.933346273791
2023-06-11,0,44.284132844343,0,252.669655068394
2023-06-18,33,54.533670975801,0,261.248818200935
2023-06-25,106,59.4817046658041,0,261.783987037467
2023-07-02,41,63.6289034643462,0,276.947264815469
2023-07-09,12,69.0665550027345,0,285.339212615899
2023-07-16,15,75.0272520936441,0,298.845306045028
2023-07-23,14,88.5807733568923,0,377.40028986372
2023-07-30,500,94.5059706235909,0,444.010526639076
2023-08-06,14,91.1872069132413,0,318.1670939461
2023-08-13,18,93.6032198662956,0,329.254280819773
2023-08-20,14,94.2485260961125,0,331.580592774329
2023-08-27,504,130.943996859075,0,612.199772027993
2023-09-03,22,129.420433219281,0,596.433210256822
2023-09-10,19,82.2809026343182,0,310.167964236249
2023-09-17,12,74.594018690584,0,305.830769900627
2023-09-24,312,66.0934910939845,0,283.858785249733
2023-10-01,6,61.8333437728248,0,281.284086870489
2023-10-08,0,57.7225905789934,0,268.846973928231
2023-10-15,2,52.1747972279308,0,255.749042555731
2023-10-22,6,45.4995776564416,0,251.718804068013
2023-10-29,130,41.6398469332298,0,247.914185546484
2023-11-05,1,40.0089144298594,0,245.502594400657
2023-11-12,3,33.8484469793145,0,237.831985589725
2023-11-19,2,32.8622284095398,0,232.909696403425
2023-11-26,81,31.516422630019,0,231.150622293376
2023-12-03,0,30.2208204194333,0,230.073684530443
2023-12-10,0,28.3603882509217,0,234.441273209187
2023-12-17,0,27.6047114563524,0,231.210219238636
2023-12-24,0,27.3434127578838,0,222.152043324875
2023-12-31,0,24.9706290954222,0,236.057285689382
2024-01-07,1,22.3541660468031,0,231.214704577327
2024-01-14,1,22.3983736902528,0,230.758373958927
