Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,8.06114298376134,0,220.5709904819
2023-02-12,0,7.83927032511155,0,224.743667492637
2023-02-19,1,8.11731983689407,0,231.755296917244
2023-02-26,2,7.34480897228025,0,229.624433860715
2023-03-05,1,11.3932790363701,0,225.63684418315
2023-03-12,4,12.4542575926112,0,238.558549819694
2023-03-19,4,13.5839199121451,0,228.067128057441
2023-03-26,5,20.5899745162159,0,244.837870309513
2023-04-02,1,19.2745429029598,0,232.105881952092
2023-04-09,0,23.5680027458998,0,238.116810578906
2023-04-16,15,19.8904111528811,0,236.406405865593
2023-04-23,15,27.6686079212029,0,238.735420134809
2023-04-30,16,25.5879349014641,0,250.936143731186
2023-05-07,16,28.5066816972436,0,250.332960659948
2023-05-14,12,33.3961243483218,0,252.892803652227
2023-05-21,20,36.3805861493073,0,247.749249803268
2023-05-28,18,38.8082840161013,0,257.424208940105
2023-06-04,21,41.4055311138689,0,256.872138299243
2023-06-11,0,47.0449220498646,0,266.5617738266
2023-06-18,33,48.5092534279132,0,273.284953803394
2023-06-25,106,53.17876647003,0,266.288444946331
2023-07-02,41,69.0229085912055,0,300.910462336079
2023-07-09,12,89.6964424505574,0,357.676580906097
2023-07-16,15,76.4991783137153,0,315.876113718464
2023-07-23,14,76.1449928922437,0,307.048933127989
2023-07-30,500,81.5307491077261,0,315.906255741082
2023-08-06,14,121.948966943977,0,630.257006966138
2023-08-13,18,93.6763780306552,0,355.504772445153
2023-08-20,14,97.2524355281065,0,337.459067796151
2023-08-27,504,119.919330004916,0,618.543115246036
2023-09-03,22,118.189474646459,0,536.567299520335
2023-09-10,19,111.51206133841,0,377.244109444076
2023-09-17,12,110.920432391389,0,366.533818285331
2023-09-24,312,112.516490411747,0,377.484978007257
2023-10-01,6,116.054273023859,0,396.538509236043
2023-10-08,0,116.657358942655,0,412.258359771053
2023-10-15,2,117.86071832089,0,439.11350991583
