Date,data,median,LB,UB
2022-10-09,1,1.0,1.0,1.0
2022-10-16,0,0.63383202491023,-0.0,141.080703301442
2022-10-23,0,2.36462571746351,-0.0,144.10752828285
2022-10-30,0,1.01079638966224,-0.0,146.04266285542
2022-11-06,0,1.70488198301501,-0.0,148.026464565879
2022-11-13,0,1.71453052182079,-0.0,146.155372053275
2022-11-20,0,0.873561877241901,-0.0,149.443002876197
2022-11-27,0,-0.0776846706733532,-0.0,141.541294474025
2022-12-04,0,4.22130355306625,-0.0,145.704465604968
2022-12-11,0,1.2146321324905,-0.0,150.072815590808
2022-12-18,0,1.81321592815454,-0.0,145.48989900408
2022-12-25,0,2.47245043133443,-0.0,148.450053282403
2023-01-01,0,3.89300219971008,-0.0,145.162474040821
2023-01-08,0,2.83630518172683,-0.0,141.567186054804
2023-01-15,0,4.17668638368694,-0.0,146.872537910985
2023-01-22,0,4.36676409422926,-0.0,150.255346874655
2023-01-29,1,3.53512006487886,-0.0,147.691915726481
2023-02-05,0,5.21463292284684,-0.0,150.795945205317
2023-02-12,0,5.22686121191032,-0.0,147.475090702135
2023-02-19,1,3.56739895763214,-0.0,146.498120142076
2023-02-26,2,7.66926479404898,-0.0,147.351437517925
2023-03-05,1,7.43417274560267,-0.0,154.351593103763
2023-03-12,4,8.58804327807092,-0.0,154.525689314417
2023-03-19,4,5.72471382429025,-0.0,154.175077817062
2023-03-26,5,9.10219916365004,-0.0,153.000098556967
2023-04-02,1,10.7733239056449,-0.0,156.738956042426
2023-04-09,0,10.9251879922437,-0.0,156.505150713541
2023-04-16,15,14.0491904648452,-0.0,157.839231180455
2023-04-23,15,16.7724003973751,-0.0,159.81825408335
2023-04-30,16,19.7545241069549,-0.0,162.390512941393
2023-05-07,16,19.940441351858,-0.0,159.883966296975
2023-05-14,12,22.8566153707579,-0.0,167.683847363597
2023-05-21,20,23.4888291256787,-0.0,168.527764767923
2023-05-28,18,27.1409447831991,-0.0,173.354954363383
2023-06-04,21,28.8851128565681,-0.0,177.864230104958
2023-06-11,0,33.8952883247781,-0.0,176.882435567463
2023-06-18,33,37.4558820976062,-0.0,181.123114891992
2023-06-25,106,39.5105712481348,-0.0,183.385898158704
2023-07-02,41,44.8727338688927,-0.0,193.750929954605
2023-07-09,12,48.6365117244932,-0.0,195.336203741502
2023-07-16,15,51.9376540455191,-0.0,197.150255242314
2023-07-23,14,57.8554420272858,-0.0,205.587796805054
2023-07-30,500,62.8812900914559,-0.0,231.066996680134
2023-08-06,14,67.2425301804072,-0.0,463.858864617911
2023-08-13,18,71.5660106143928,-0.0,989.225939355387
2023-08-20,14,83.4910004600014,-0.0,1504.82808264751
2023-08-27,504,507.453112308937,137.197868404343,2215.235120935
2023-09-03,22,855.191446198229,267.216109867927,8639.71589191584
2023-09-10,19,246.773663977217,47.4039970692347,16949.2881032486
2023-09-17,12,111.033749383099,-0.0,50161.9831046034
2023-09-24,312,87.2077699447356,-0.0,74706.8525890133
