Date,data,median,LB,UB
2022-10-09,1,1.0,1,1.0
2022-10-16,0,5.52406334865887,0,160.774617965943
2022-10-23,0,3.66717320182623,0,154.356688643465
2022-10-30,0,8.63555428818165,0,155.523678906725
2022-11-06,0,6.80934969436155,0,158.952906189441
2022-11-13,0,9.14632546504367,0,158.321066222387
2022-11-20,0,7.13344893622426,0,159.21484961076
2022-11-27,0,7.30913824422641,0,160.847702166471
2022-12-04,0,9.39498571929,0,158.388942721135
2022-12-11,0,7.56579198094055,0,155.635050312192
2022-12-18,0,8.18217898689111,0,162.667502289721
2022-12-25,0,11.9581123108769,0,161.72677145739
2023-01-01,0,10.9385421643196,0,164.076147179937
2023-01-08,0,12.1872271639863,0,161.728698818931
2023-01-15,0,10.4529641140213,0,163.490585410411
2023-01-22,0,10.3960095931654,0,162.901574868927
2023-01-29,1,10.0239235673227,0,166.752785214324
2023-02-05,0,12.7036880500679,0,163.390043945923
2023-02-12,0,13.5177975738222,0,159.769512367087
2023-02-19,1,15.2169563841404,0,164.707012027643
2023-02-26,2,14.8708319577649,0,164.228273465302
2023-03-05,1,16.2569005450311,0,170.728514260821
2023-03-12,4,19.8706474098181,0,171.558333091723
2023-03-19,4,18.9910310419758,0,169.890782577074
2023-03-26,5,19.6696627554839,0,169.838248232965
2023-04-02,1,22.4851858958818,0,169.699079941248
2023-04-09,0,22.7549504213542,0,171.511949799546
2023-04-16,15,26.9195909719172,0,178.931026618733
2023-04-23,15,26.1822856782044,0,179.842934203701
2023-04-30,16,26.9293856812008,0,176.71788473895
2023-05-07,16,31.7460538396554,0,176.470986152741
2023-05-14,12,31.1496442564394,0,178.934716404876
2023-05-21,20,31.5451231321565,0,181.249228191151
2023-05-28,18,33.951052785181,0,183.260693993277
2023-06-04,21,36.2227063221153,0,183.71363927327
2023-06-11,0,40.2878274971325,0,189.714628947132
2023-06-18,33,42.5829820622938,0,189.164331078595
2023-06-25,106,44.3232758773919,0,192.270513537687
2023-07-02,41,47.5449651048899,0,197.836315671252
2023-07-09,12,46.7203398091467,0,200.667900915721
2023-07-16,15,50.6695246719514,0,203.308605225998
2023-07-23,14,56.6881624380418,0,250.155205870414
2023-07-30,500,112.41589100005,0,648.415140812176
2023-08-06,14,64.9748093747409,0,268.195980773419
2023-08-13,18,61.2974115838079,0,279.240750331074
2023-08-20,14,69.8136123504552,0,304.13549760651
2023-08-27,504,167.866528256274,0,615.767498700529
2023-09-03,22,102.161696688366,0,483.759851891173
2023-09-10,19,72.89942001005,0,420.652455995964
2023-09-17,12,67.5096458110425,0,447.414924056466
