Date,data,median,LB,UB
2022-07-31,1,1.0,1.0,1.0
2022-08-07,0,0.267042157925308,-0.0,8.39393317621688
2022-08-14,0,0.240658559839218,-0.0,8.59783860691488
2022-08-21,0,0.16740944935967,-0.0,8.55003514463917
2022-08-28,0,0.240187479414292,-0.0,8.75831717449499
2022-09-04,1,0.326848970863621,-0.0,8.50278156607649
2022-09-11,1,0.408901287626824,-0.0,8.64030276011449
2022-09-18,0,0.417963827723934,-0.0,8.78174698372797
2022-09-25,0,0.395859107250059,-0.0,8.35948040197503
2022-10-02,0,0.421313920893156,-0.0,8.78274843136389
2022-10-09,1,0.572037934435035,-0.0,8.54050661806827
2022-10-16,0,0.539711589004038,-0.0,8.95135436513484
2022-10-23,0,0.660827689433407,-0.0,8.81870615236476
2022-10-30,0,0.655888903586103,-0.0,8.99662779574813
2022-11-06,0,0.808975086397173,-0.0,9.31007274403476
2022-11-13,0,0.931483767259786,-0.0,9.33998215855181
2022-11-20,0,1.06947115861882,-0.0,9.23193615299671
2022-11-27,0,1.34437915445375,-0.0,9.65613052288098
2022-12-04,0,1.37965939963909,-0.0,9.70340953377389
2022-12-11,0,1.33910946742039,-0.0,9.98717796032537
2022-12-18,0,1.6560117784912,-0.0,9.95588713417354
2022-12-25,0,1.99332060932288,-0.0,10.2386785083976
2023-01-01,0,2.24405145395771,-0.0,10.5902683995361
2023-01-08,0,2.4707262192975,-0.0,10.6534880115609
2023-01-15,0,2.77164664277236,-0.0,10.8905674141823
2023-01-22,0,2.99939254600615,-0.0,11.1507877616021
2023-01-29,1,3.24317020245684,-0.0,11.8762415623429
2023-02-05,0,3.84043288554511,-0.0,12.1004759101869
2023-02-12,0,4.08050214278159,-0.0,12.4146624498465
2023-02-19,1,4.36605947153471,-0.0,12.9636774461421
2023-02-26,2,4.98918426578594,-0.0,13.458511553499
2023-03-05,1,5.66708005224851,-0.0,14.203679093726
2023-03-12,4,6.16796385274463,-0.0,14.602590958282
2023-03-19,4,6.72331427097855,-0.0,15.2457292379164
2023-03-26,5,7.45013860924024,-0.0,15.9886799246468
2023-04-02,1,8.08485581471321,-0.0,16.2402469685514
2023-04-09,0,9.01487768379847,0.373518616519848,17.4575411976737
2023-04-16,15,9.58219015107833,0.938419976289171,17.9677980561316
2023-04-23,15,10.4572040416598,2.18708250914394,19.0103177034267
2023-04-30,16,11.3040320455916,3.11527355046857,19.7836751429197
2023-05-07,16,12.2576191822364,3.59767071360479,20.6228190294912
2023-05-14,12,13.052524008294,4.75466414588146,21.5322441866407
2023-05-21,20,13.9205643971887,5.60019856842751,22.5575505303218
2023-05-28,18,14.8527871754554,6.25842167354398,23.6274803206482
2023-06-04,21,15.7407803293662,6.926523072861,24.8036025900232
2023-06-11,0,16.9898309688998,7.68899895905276,27.0628359020979
2023-06-18,33,33.0524764046827,23.0340531171145,44.6495451754375
2023-06-25,106,106.045721931311,95.587860319016,117.207959708816
2023-07-02,41,124.421474282677,45.3961766404771,778.189778412357
