Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,2.10736830080685,0,231.589081313405
2023-02-12,0,3.64755492297256,0,233.528609259774
2023-02-19,1,5.78781734077517,0,233.591830872118
2023-02-26,2,5.99830155042788,0,233.968408123135
2023-03-05,1,2.96252420188059,0,233.921025197013
2023-03-12,4,5.05910058761,0,233.767562918139
2023-03-19,4,5.05565925984099,0,228.780765654244
2023-03-26,5,6.67191577302178,0,241.425839692855
2023-04-02,1,10.3579994593839,0,236.484458830264
2023-04-09,0,9.23159269164484,0,244.347930971168
2023-04-16,15,9.4725351702316,0,242.788177180389
2023-04-23,15,11.3853795197377,0,244.706075331054
2023-04-30,16,15.2328059585636,0,243.013254746539
2023-05-07,16,14.7109038768199,0,239.412648953271
2023-05-14,12,20.7751679046161,0,248.762671255614
2023-05-21,20,24.9410690733999,0,250.316647220951
2023-05-28,18,25.9643723660092,0,256.141163286514
2023-06-04,21,33.0134884672068,0,270.498505363003
2023-06-11,0,33.6840418283397,0,268.15413420417
2023-06-18,33,41.1110072868623,0,279.721132716474
2023-06-25,106,50.2439627240067,0,300.380506689567
2023-07-02,41,61.8187559351719,0,305.093991482977
2023-07-09,12,63.8708201976621,0,308.830316787742
2023-07-16,15,76.2915184682292,0,329.067753297698
2023-07-23,14,80.662004447633,0,332.721639737608
2023-07-30,500,91.9766323861925,0,364.806631398545
2023-08-06,14,102.45948578639,0,436.900631309996
2023-08-13,18,101.284353563066,0,361.604560472858
2023-08-20,14,98.1524399330155,0,363.944938868492
2023-08-27,504,128.622108077277,0,533.654567151639
2023-09-03,22,126.626410725454,0,530.0548909666
2023-09-10,19,100.789470794514,0,348.256223049214
2023-09-17,12,87.030922080635,0,327.803332154114
2023-09-24,312,83.7336904526416,0,336.624651812281
2023-10-01,6,75.7152849292568,0,315.073598545311
2023-10-08,0,71.2136080714193,0,316.511375077613
2023-10-15,2,68.5878380485937,0,320.044166463001
2023-10-22,6,64.8691805130958,0,317.441466414628
2023-10-29,130,59.7445840769631,0,312.523216991083
