Date,data,median,LB,UB
2022-09-04,1,1.0,1.0,1.0
2022-09-11,1,0.240472584135642,-0.0,9.70543216507406
2022-09-18,0,0.116028602365477,-0.0,9.66486028696516
2022-09-25,0,0.269651324382968,-0.0,9.57677450846095
2022-10-02,0,0.240284351444632,-0.0,9.94412612544877
2022-10-09,1,0.462613048835557,-0.0,9.53756531427869
2022-10-16,0,0.550582985210947,-0.0,9.99677816347748
2022-10-23,0,0.610775599369877,-0.0,10.2093204851726
2022-10-30,0,0.5607085011492,-0.0,10.0762382754239
2022-11-06,0,0.754657478137372,-0.0,9.967413840581
2022-11-13,0,0.764348238563048,-0.0,10.2600044567215
2022-11-20,0,1.04175005352657,-0.0,10.3509233579639
2022-11-27,0,1.09607113877164,-0.0,10.1759328630617
2022-12-04,0,1.20648878062841,-0.0,10.9230407694468
2022-12-11,0,1.6037236724291,-0.0,10.9508938753735
2022-12-18,0,1.50459629244652,-0.0,11.2439612411966
2022-12-25,0,1.89427728784424,-0.0,11.3675982499509
2023-01-01,0,2.18356008775453,-0.0,11.7809994277447
2023-01-08,0,2.49686847224009,-0.0,11.9207579364656
2023-01-15,0,2.69628386110794,-0.0,12.0550174388462
2023-01-22,0,3.08808105546564,-0.0,12.5937809729546
2023-01-29,1,3.23778002283409,-0.0,13.0104278056081
2023-02-05,0,3.80387926537943,-0.0,12.981910785171
2023-02-12,0,4.29689774182567,-0.0,13.916803654603
2023-02-19,1,4.77534954440262,-0.0,14.0330552968217
2023-02-26,2,5.05757704281419,-0.0,14.6875523673996
2023-03-05,1,5.64430059856061,-0.0,15.1343234752705
2023-03-12,4,6.11759448132047,-0.0,15.35991398998
2023-03-19,4,6.66033674854399,-0.0,16.4178010868756
2023-03-26,5,7.22949424011287,-0.0,17.0196360618271
2023-04-02,1,7.7090714555691,-0.0,17.2893743071083
2023-04-09,0,8.12937824933721,-0.0,17.9855798142448
2023-04-16,15,8.65660431758107,-0.0,18.5845098695232
2023-04-23,15,9.19704419121563,-0.0,18.639167657485
2023-04-30,16,9.7049973937076,0.276323332745408,19.3054892575985
2023-05-07,16,10.1562015683115,0.600574086721686,19.4642308134888
2023-05-14,12,10.3287039018271,0.889621561767949,20.0410836326593
2023-05-21,20,10.6405468923378,0.933772667807946,20.3179377641298
2023-05-28,18,10.7765239624592,1.30741879564611,20.6197816575101
2023-06-04,21,11.0236093141528,1.56197295868179,20.2260214406545
2023-06-11,0,11.3150557264945,1.83422844538554,20.8601255637054
2023-06-18,33,30.9711556463713,5.06274232534347,49.1607527499653
2023-06-25,106,102.921206589031,4.64026634042777,118.046246621624
2023-07-02,41,37.7494541861285,4.51166353630048,53.5911501757334
2023-07-09,12,15.1716230371898,4.25208963239984,34.7555851691161
2023-07-16,15,12.6474585623197,1.55111883191619,101.854821551604
2023-07-23,14,12.3429953104671,1.03491472869907,81.8615199582765
