Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,27.5781948063496,0,227.882682587953
2023-02-12,0,30.0252416208665,0,230.808570672219
2023-02-19,1,30.6262267692259,0,230.072841422696
2023-02-26,2,29.8711008982724,0,224.912812308002
2023-03-05,1,30.5455042328856,0,228.615931675632
2023-03-12,4,32.9818762445755,0,226.882670647169
2023-03-19,4,31.3106741025786,0,233.08551358244
2023-03-26,5,33.8700932295478,0,230.311740158243
2023-04-02,1,32.7510662483262,0,231.14139551419
2023-04-09,0,31.845987540811,0,234.522010275136
2023-04-16,15,34.3970721685892,0,231.682607389745
2023-04-23,15,34.3806279240454,0,231.841524698581
2023-04-30,16,33.9507122768692,0,237.393083115709
2023-05-07,16,33.6637125533027,0,231.159757481509
2023-05-14,12,36.3307021413992,0,236.669054432888
2023-05-21,20,36.6012133471998,0,240.78189483595
2023-05-28,18,36.407304378461,0,236.648041260245
2023-06-04,21,38.7140629827557,0,242.19785688779
2023-06-11,0,42.5573548689637,0,243.092764480388
2023-06-18,33,42.0595185434779,0,250.134792543532
2023-06-25,106,49.2036345101153,0,259.344267469175
2023-07-02,41,55.469027314149,0,273.813184008347
2023-07-09,12,58.4752513866886,0,308.957871051293
2023-07-16,15,67.3221655271071,0,309.114908940328
2023-07-23,14,73.4292425010739,0,319.735038239216
2023-07-30,500,78.7253570511,0,334.156449172569
2023-08-06,14,79.9079614188642,0,325.236085290778
2023-08-13,18,85.6530797967744,0,330.659644726823
2023-08-20,14,82.5512757375176,0,323.655495558868
2023-08-27,504,75.3474173299476,0,315.542935726499
2023-09-03,22,247.941223216853,0,565.593843707418
2023-09-10,19,100.436788115986,0,316.67026917187
2023-09-17,12,66.612785962582,0,274.453105650457
2023-09-24,312,56.7425379280733,0,270.824800608121
2023-10-01,6,55.4636992715906,0,262.346754280436
2023-10-08,0,51.3141960827914,0,251.156987459367
2023-10-15,2,49.6710626424837,0,256.124254707864
2023-10-22,6,45.6325987566291,0,245.697062861755
2023-10-29,130,43.9146879428978,0,243.472629327692
2023-11-05,1,41.0792807937302,0,239.813007315506
2023-11-12,3,40.2214821362666,0,243.658847138338
2023-11-19,2,37.4544345700544,0,234.123955100632
2023-11-26,81,35.9788732209651,0,238.248038727951
2023-12-03,0,40.1586644069259,0,239.032431596565
2023-12-10,0,38.655463288208,0,239.722422897373
2023-12-17,0,35.9159246169808,0,240.809487909718
2023-12-24,0,32.7881324717667,0,240.756770901837
2023-12-31,0,34.7157773777067,0,238.684909334279
2024-01-07,1,35.9400191375886,0,242.031364199516
