Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,2.99776647004222,0,215.246044313507
2023-02-12,0,3.96576184083381,0,212.773263857033
2023-02-19,1,4.30124120647018,0,220.02594140509
2023-02-26,2,3.94114951050974,0,209.977766862526
2023-03-05,1,12.3588243142594,0,221.915131191262
2023-03-12,4,11.3012213250718,0,221.830760615055
2023-03-19,4,8.8842491057922,0,223.627967219685
2023-03-26,5,9.72989942561422,0,223.878532152745
2023-04-02,1,14.3507125441055,0,225.623585791442
2023-04-09,0,11.7707071359209,0,229.900295146001
2023-04-16,15,12.6845043426117,0,228.765159624084
2023-04-23,15,16.2737482924793,0,227.072017061233
2023-04-30,16,20.4526729607789,0,232.097222784509
2023-05-07,16,23.4872355548403,0,236.512122464249
2023-05-14,12,27.4677637869861,0,246.921336975307
2023-05-21,20,30.9803863327797,0,249.310995114302
2023-05-28,18,36.0990047118416,0,252.497031884893
2023-06-04,21,36.9442841857212,0,254.15782779989
2023-06-11,0,43.4104885589188,0,266.548591381154
2023-06-18,33,47.6851073108552,0,275.221315767376
2023-06-25,106,52.2006706034403,0,275.767249398358
2023-07-02,41,62.7858670167904,0,288.922302311991
2023-07-09,12,78.8406412772323,0,329.440450663714
2023-07-16,15,69.2970584388017,0,297.102022189035
2023-07-23,14,78.973147011156,0,316.548966915248
2023-07-30,500,103.92264354913,0,408.045243620271
2023-08-06,14,103.696965456847,0,392.516687919934
2023-08-13,18,92.4216606533632,0,344.516475556059
2023-08-20,14,87.6889071763004,0,316.20591784795
2023-08-27,504,85.9963403598722,0,312.107218863109
2023-09-03,22,88.3200903819544,0,316.84981246086
2023-09-10,19,84.1710639776117,0,303.878658378742
2023-09-17,12,81.3161984073226,0,302.121290597707
2023-09-24,312,79.5643784873194,0,300.341376992378
2023-10-01,6,81.3053174329197,0,302.995420516214
2023-10-08,0,77.5094499299797,0,292.975512837899
2023-10-15,2,76.0915930829758,0,301.557684347437
2023-10-22,6,78.0799917044118,0,300.396148028761
2023-10-29,130,75.7733298701614,0,303.283186723707
2023-11-05,1,73.0923224145024,0,293.876885764534
2023-11-12,3,73.6268817152397,0,298.468113015632
2023-11-19,2,74.9523926791452,0,305.35359128945
2023-11-26,81,75.5385604445764,0,305.9078480745
2023-12-03,0,76.5069741017747,0,319.967880276991
