Date,data,median,LB,UB
2022-07-31,1,1.0,1.0,1.0
2022-08-07,0,0.152767925336378,-0.0,5.99060914748172
2022-08-14,0,0.182032825614122,-0.0,5.98081697256618
2022-08-21,0,0.11924319401627,-0.0,6.02188069184106
2022-08-28,0,0.258007987609674,-0.0,6.03864029168178
2022-09-04,1,0.254403744858099,-0.0,5.85971429338631
2022-09-11,1,0.290953779197811,-0.0,5.98781191232343
2022-09-18,0,0.275860906267728,-0.0,6.20164481983781
2022-09-25,0,0.264446888888243,-0.0,6.15364096057082
2022-10-02,0,0.290323689243884,-0.0,6.06244452583359
2022-10-09,1,0.212440357307881,-0.0,6.11185414035921
2022-10-16,0,0.350839380321457,-0.0,6.12245464042569
2022-10-23,0,0.380484631276036,-0.0,6.360172866782
2022-10-30,0,0.408250311693522,-0.0,6.28379343168917
2022-11-06,0,0.404295945448076,-0.0,6.28104394192179
2022-11-13,0,0.345664128672001,-0.0,6.0914359994742
2022-11-20,0,0.378130898236864,-0.0,6.34427583689609
2022-11-27,0,0.519838914456335,-0.0,6.33442681893568
2022-12-04,0,0.461895216451739,-0.0,6.27129954390766
2022-12-11,0,0.462532621348373,-0.0,6.29061318344596
2022-12-18,0,0.557464052278387,-0.0,6.22360490983571
2022-12-25,0,0.518879400542076,-0.0,6.29622361502634
2023-01-01,0,0.60072261086969,-0.0,6.60403600081654
2023-01-08,0,0.512072512413466,-0.0,6.25342414288075
2023-01-15,0,0.566981597404351,-0.0,6.4575176074129
2023-01-22,0,0.658723005486655,-0.0,6.40594487282211
2023-01-29,1,0.575668163730757,-0.0,6.39692868604872
2023-02-05,0,0.589945307329127,-0.0,6.47281713083066
2023-02-12,0,0.67478128275132,-0.0,6.52634334263236
2023-02-19,1,0.882962110404965,-0.0,6.88090199920176
2023-02-26,2,1.62482976004891,-0.0,8.07194147179859
2023-03-05,1,2.51579692383277,-0.0,9.78955661066526
2023-03-12,4,3.61572388367633,-0.0,12.4331859152943
2023-03-19,4,4.71409878367097,-0.0,15.5435923266055
2023-03-26,5,5.80667013610014,-0.0,18.6883118033786
2023-04-02,1,7.17869410165391,-0.0,21.5511825732247
2023-04-09,0,8.9983332257293,0.54345358664645,22.4934524722712
2023-04-16,15,11.3678444959481,3.08448029175618,22.4505317080252
2023-04-23,15,13.0941933023591,5.49458021852712,20.877659858488
2023-04-30,16,14.2248335439329,7.56106006470348,20.4094633304585
2023-05-07,16,14.856413898095,6.40380184788005,22.7875367155634
2023-05-14,12,15.4702730273162,3.97365480455964,24.0148075593468
2023-05-21,20,15.2509466119079,1.70030874036063,24.1924348467564
2023-05-28,18,13.3623815552432,0.631917500723126,22.4317694041174
2023-06-04,21,10.7710369711728,-0.0,19.9950056651266
2023-06-11,0,8.13770107454405,-0.0,17.4493444504316
2023-06-18,33,6.07552033957337,-0.0,14.972468670764
2023-06-25,106,4.45947029993483,-0.0,13.367336646115
2023-07-02,41,3.53073226060746,-0.0,11.8713088270333
2023-07-09,12,2.64455484854978,-0.0,10.4535938314008
