Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,2.94640569169482,0,200.209149535921
2023-02-12,0,2.17619457074701,0,198.895079222915
2023-02-19,1,5.05316554410252,0,195.898288747985
2023-02-26,2,1.7083109476929,0,195.763012548702
2023-03-05,1,3.85258740012244,0,195.937535691195
2023-03-12,4,5.40777663000631,0,204.706903619547
2023-03-19,4,7.5817308246622,0,200.132590670831
2023-03-26,5,9.15387076770537,0,202.678351573002
2023-04-02,1,9.13683419017513,0,210.482560332238
2023-04-09,0,10.2999839017252,0,209.197212831064
2023-04-16,15,11.100838113406,0,207.786411945972
2023-04-23,15,17.7607326519403,0,210.249687226293
2023-04-30,16,16.0453916065033,0,213.815930586239
2023-05-07,16,21.5501324540732,0,211.71208142213
2023-05-14,12,19.8890379272766,0,213.739857936508
2023-05-21,20,29.3458298843401,0,225.221901681919
2023-05-28,18,35.2625119600768,0,230.05769915969
2023-06-04,21,38.0049236913546,0,236.075586798562
2023-06-11,0,45.2815527559992,0,245.953083366487
2023-06-18,33,53.1409297175491,0,256.520130072649
2023-06-25,106,59.8360790141297,0,262.400435411484
2023-07-02,41,68.3817761839842,0,267.079451854416
2023-07-09,12,74.8728099767173,0,288.796159596868
2023-07-16,15,81.6142120178871,0,297.802503509
2023-07-23,14,99.2921971152956,0,327.818412336167
2023-07-30,500,123.123808338993,0,604.439624802198
2023-08-06,14,112.675705297338,0,337.188473199639
2023-08-13,18,106.934287420122,0,319.925884132286
2023-08-20,14,103.079671975357,0,326.649828622237
2023-08-27,504,107.075520485158,0,358.670523437029
2023-09-03,22,103.87548157164,0,335.262128359022
2023-09-10,19,95.9137542003291,0,303.126202538229
2023-09-17,12,91.352171625555,0,291.39551208407
2023-09-24,312,83.2235524086628,0,284.854753383183
2023-10-01,6,76.8510229525272,0,278.402591091689
2023-10-08,0,71.6270680777859,0,271.396661294583
2023-10-15,2,67.8691450140798,0,275.019463855491
2023-10-22,6,61.5821018535243,0,255.710474944122
2023-10-29,130,57.8772381208875,0,264.049558556201
2023-11-05,1,51.7839667949334,0,256.863211350569
2023-11-12,3,48.7873255795856,0,251.754794467995
2023-11-19,2,50.5477198782433,0,264.038266720069
2023-11-26,81,46.6841556709675,0,260.612938924481
2023-12-03,0,44.7128072268633,0,262.563034837999
2023-12-10,0,43.5541786199539,0,266.770781339252
2023-12-17,0,39.6346215432678,0,268.698496461957
2023-12-24,0,41.3007749432225,0,267.015848367841
2023-12-31,0,38.3121836179668,0,284.686755485831
