Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,19.7096835912924,0,231.231733585435
2023-02-12,0,19.695448542108,0,223.278700550823
2023-02-19,1,24.1011422366684,0,235.893552298319
2023-02-26,2,25.2695937478576,0,232.66400151767
2023-03-05,1,28.6030279461964,0,235.267396575069
2023-03-12,4,27.8647884927089,0,233.346687611492
2023-03-19,4,28.7640006695436,0,234.230519720219
2023-03-26,5,31.4474979031602,0,241.916257949934
2023-04-02,1,30.8906595958088,0,240.913385705494
2023-04-09,0,29.1688549755261,0,233.693598542248
2023-04-16,15,32.6873372320295,0,240.547196411816
2023-04-23,15,35.4929593561141,0,240.061879969493
2023-04-30,16,38.2503995875622,0,242.535020807915
2023-05-07,16,35.6831559794374,0,244.563507568159
2023-05-14,12,40.1857631249649,0,243.992751907827
2023-05-21,20,38.7532439415484,0,252.672000996814
2023-05-28,18,47.0912836257022,0,254.434915496182
2023-06-04,21,47.2705055128544,0,261.955009306123
2023-06-11,0,48.8645281105997,0,258.509820148748
2023-06-18,33,54.4975269297722,0,267.997736454331
2023-06-25,106,55.3996133948151,0,270.035714825845
2023-07-02,41,59.3302423803123,0,275.255539380107
2023-07-09,12,57.3686222041463,0,278.232740294076
2023-07-16,15,62.5451069386014,0,282.085070900602
2023-07-23,14,61.9503308370347,0,285.316824909456
2023-07-30,500,73.4430473805703,0,395.667282873317
2023-08-06,14,71.4512577268873,0,319.07473449216
2023-08-13,18,69.7087357641195,0,293.209011614256
2023-08-20,14,81.4941200027518,0,320.305037046146
2023-08-27,504,120.874943593084,0,660.489491534282
2023-09-03,22,95.59424378368,0,434.271262465872
2023-09-10,19,145.317006748278,0,578.995877600475
2023-09-17,12,64.5684055679154,0,288.774123418905
2023-09-24,312,63.9368486153231,0,286.891018677435
2023-10-01,6,63.6487959481049,0,283.467201878066
2023-10-08,0,58.8730298212029,0,271.050944621526
2023-10-15,2,62.6544605193829,0,279.827238820913
2023-10-22,6,60.3869474328826,0,275.888846241914
2023-10-29,130,58.020067627435,0,272.420325491488
2023-11-05,1,55.2208240940739,0,275.846856498873
2023-11-12,3,50.9896059652832,0,272.129163457837
2023-11-19,2,53.7053900188058,0,275.780299609597
2023-11-26,81,54.4134358637785,0,268.483560609195
