Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,14.9374123568162,0,242.340533542523
2023-02-12,0,13.6563987214344,0,244.447643383146
2023-02-19,1,19.453789830004,0,243.934203405324
2023-02-26,2,17.3201998414299,0,243.789607837922
2023-03-05,1,17.8374093850606,0,240.96633070468
2023-03-12,4,21.825574124499,0,247.299615622012
2023-03-19,4,18.8297162759579,0,245.37388265099
2023-03-26,5,21.7844898321128,0,245.050414956119
2023-04-02,1,22.61480326104,0,247.894975480299
2023-04-09,0,23.6318074229069,0,243.446311745573
2023-04-16,15,23.3639784104667,0,240.882347261898
2023-04-23,15,27.4741433863397,0,250.94764593943
2023-04-30,16,27.4882127769272,0,246.739768308597
2023-05-07,16,29.6211931359141,0,249.649522688179
2023-05-14,12,33.2204417315591,0,257.548338119735
2023-05-21,20,38.1849102175962,0,245.846501694401
2023-05-28,18,36.5853026764325,0,256.567333535702
2023-06-04,21,42.6864455720515,0,258.42852984953
2023-06-11,0,45.9226884430038,0,270.107908100653
2023-06-18,33,53.4904719033324,0,266.402315004247
2023-06-25,106,60.4271594836445,0,283.92417653099
2023-07-02,41,89.49065166655,0,360.880036515127
2023-07-09,12,69.2848784755215,0,302.029893383352
2023-07-16,15,72.9252977826861,0,294.140635634885
2023-07-23,14,90.7344022713671,0,328.595516476087
2023-07-30,500,163.135848061832,0,679.479741924996
2023-08-06,14,96.9443346330089,0,343.85075861148
2023-08-13,18,85.3801732884391,0,323.286445009374
2023-08-20,14,84.0819503969678,0,316.452299584957
2023-08-27,504,82.062011086578,0,302.839373634718
2023-09-03,22,80.4117598632864,0,306.962683943691
2023-09-10,19,77.8683378197124,0,294.579959351154
2023-09-17,12,69.71545584104,0,294.117786086913
2023-09-24,312,63.9247112300354,0,288.206047257057
2023-10-01,6,64.3550239213323,0,282.480997929256
2023-10-08,0,59.7687223245795,0,286.883636769423
2023-10-15,2,54.3710853153246,0,288.770798287866
2023-10-22,6,51.5848184463188,0,285.264121852684
2023-10-29,130,47.9834386957468,0,291.111009647288
2023-11-05,1,46.2519169768185,0,294.583026199125
2023-11-12,3,43.1290293687507,0,296.987388441129
2023-11-19,2,42.052567549001,0,294.960100971474
