Date,data,median,LB,UB
2022-09-04,1,1.0,1.0,1.0
2022-09-11,1,0.400588789231054,-0.0,10.3989820831719
2022-09-18,0,0.269417294529715,-0.0,10.1627571216717
2022-09-25,0,0.392749092233807,-0.0,10.5517193379579
2022-10-02,0,0.671108594265083,-0.0,10.4353341603304
2022-10-09,1,0.514509272956103,-0.0,10.4313234275678
2022-10-16,0,0.75355964091989,-0.0,10.8066454662628
2022-10-23,0,0.882162208512613,-0.0,10.8807677172364
2022-10-30,0,0.971674295057301,-0.0,10.7201625678415
2022-11-06,0,1.13099704759195,-0.0,11.1279734216269
2022-11-13,0,1.49502810324193,-0.0,11.2256318584576
2022-11-20,0,1.47455222926668,-0.0,11.3036154595802
2022-11-27,0,1.75389358812156,-0.0,11.6519119152578
2022-12-04,0,1.84913694812043,-0.0,11.841103426564
2022-12-11,0,2.06829923970994,-0.0,12.1061154215923
2022-12-18,0,2.24760662206445,-0.0,12.4790208336451
2022-12-25,0,2.58563281913726,-0.0,12.6255506107047
2023-01-01,0,2.87592368682507,-0.0,12.7745654023159
2023-01-08,0,2.9389928959822,-0.0,12.9717558747072
2023-01-15,0,3.47841169043245,-0.0,13.3154060222142
2023-01-22,0,3.77344438136962,-0.0,13.7745337812542
2023-01-29,1,4.15426279437855,-0.0,14.5082824877648
2023-02-05,0,4.31593939757004,-0.0,14.3400103093258
2023-02-12,0,4.62102115761512,-0.0,14.7828054015057
2023-02-19,1,4.84990296679513,-0.0,14.9613640185063
2023-02-26,2,5.20623920565916,-0.0,15.6028932161267
2023-03-05,1,5.63962031063267,-0.0,16.1120158720062
2023-03-12,4,5.9860004359713,-0.0,16.2608700366062
2023-03-19,4,6.0966545818187,-0.0,16.2161369556134
2023-03-26,5,6.52685113937383,-0.0,17.168427467201
2023-04-02,1,6.91298673827851,-0.0,17.2924937771015
2023-04-09,0,7.21610378922925,-0.0,17.6002546743966
2023-04-16,15,7.50610190299966,-0.0,17.9779222940163
2023-04-23,15,7.77037384429094,-0.0,18.0503145898953
2023-04-30,16,8.24151021086794,-0.0,18.3932406438991
2023-05-07,16,8.56113481576896,-0.0,18.9528303896181
2023-05-14,12,8.78459177374748,-0.0,18.9904049047462
2023-05-21,20,9.05259802542803,-0.0,26.7491852551864
2023-05-28,18,9.74487031558924,-0.0,79.9383358620195
2023-06-04,21,9.62688593614211,-0.0,52.1753494778425
2023-06-11,0,10.4957887425674,0.43790742336638,24.5559034605567
2023-06-18,33,20.1115567463158,2.38492909805978,45.8536231945911
2023-06-25,106,83.4545523169416,7.89969314497786,115.652078486972
2023-07-02,41,49.1092210990264,11.3635659725955,111.361050913641
2023-07-09,12,18.9692822798593,3.77333841953928,98.5407672645948
2023-07-16,15,12.7047802178944,0.215587892729808,43.8822217419521
2023-07-23,14,11.4012337998389,-0.0,23.3130460853225
2023-07-30,500,11.3476825948693,-0.0,24.6354969233562
2023-08-06,14,11.2860192557175,-0.0,25.2628539116853
2023-08-13,18,11.4713984410329,-0.0,26.7134441064189
