Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,12.863731710846,0,233.9374785113
2023-02-12,0,12.6744213248625,0,229.253885052722
2023-02-19,1,14.3804112228542,0,225.341086174334
2023-02-26,2,16.7186701385168,0,234.000323078126
2023-03-05,1,17.9614342881218,0,230.265158364986
2023-03-12,4,16.8690152783799,0,236.998962230505
2023-03-19,4,15.7127258705892,0,223.965138614228
2023-03-26,5,15.1449180351623,0,224.054052238863
2023-04-02,1,21.597057028819,0,233.906674499419
2023-04-09,0,20.5185692306619,0,233.125401721708
2023-04-16,15,22.4180836691922,0,241.446940645499
2023-04-23,15,23.3034327631106,0,232.386226820511
2023-04-30,16,24.1757338461557,0,234.092049145987
2023-05-07,16,29.1913577179315,0,239.284194943471
2023-05-14,12,33.7504572435536,0,243.442486407556
2023-05-21,20,33.5929865858929,0,240.904151545165
2023-05-28,18,34.9510521578609,0,246.882919756845
2023-06-04,21,41.3262051915072,0,256.226028951471
2023-06-11,0,47.5991796141179,0,260.042273936127
2023-06-18,33,49.8102819450458,0,269.136022640435
2023-06-25,106,57.8218617904344,0,284.781968907584
2023-07-02,41,71.1879826801959,0,317.543142296407
2023-07-09,12,76.6949136450345,0,335.482963318245
2023-07-16,15,79.4466526931162,0,340.193027788736
2023-07-23,14,89.6223853029098,0,328.802608285083
2023-07-30,500,159.917947629862,0,668.799824586965
2023-08-06,14,117.817761963388,0,451.894969026569
2023-08-13,18,116.642504655546,0,392.461806514583
2023-08-20,14,106.829843500349,0,348.109563996391
2023-08-27,504,98.169948750695,0,331.690881092976
2023-09-03,22,90.4187939792385,0,329.923210810475
2023-09-10,19,89.2480601639296,0,314.478793778233
2023-09-17,12,82.8126260519587,0,303.89520007584
2023-09-24,312,73.2979006203371,0,298.572991752083
2023-10-01,6,67.8527081437006,0,290.966746426075
2023-10-08,0,64.3334601212484,0,277.893314821915
2023-10-15,2,63.3552470029492,0,280.817222102511
2023-10-22,6,56.647983776444,0,275.995242622089
2023-10-29,130,53.4790494401364,0,267.025658991905
2023-11-05,1,52.487005435479,0,268.850353717343
2023-11-12,3,47.987624319334,0,269.79498595375
2023-11-19,2,47.2935033816362,0,265.784390058977
2023-11-26,81,45.6027197209958,0,271.641490508122
2023-12-03,0,41.4307948953726,0,269.793611704478
2023-12-10,0,44.2924373034645,0,266.593943419115
